age,is_corporate,gender,total_balance,account_count,has_active_loan,has_overdue_loan,has_upcoming_payment,has_issuing_card,has_check_card,has_credit_card,has_deposit_sub,has_savings_sub,default_risk_level,recent_deposit_count,recent_withdrawal_count,recent_transfer_count,days_since_last_tx,max_password_fail_count,has_business_id,task_detail_type,savings_near_maturity,deposit_near_maturity,profile_id,scenario_kind
34,0,1,10738476,1,0,0,0,0,1,0,0,0,0,2,11,0,12,0,0,출금,0,0,300384da86019be6f66a50cb,original_cleaned
22,0,1,7372198,3,0,0,0,0,1,0,0,1,0,1,2,3,19,0,0,적금,1,0,e6ec58d6421aaf44cfa9affd,original_cleaned
41,0,1,3704773,1,0,0,0,0,1,0,0,0,0,3,2,3,26,0,0,신용대출,0,0,9277a070cd9a1c06b464ba4d,original_cleaned
27,0,0,154005,1,0,0,0,0,0,1,0,0,0,1,2,0,12,0,0,신용대출,0,0,aab79b3ef8b839987d3b1371,original_cleaned
51,0,1,20533310,2,0,0,0,0,1,0,0,0,0,0,12,0,9,0,0,출금,0,0,6ac887342e2b698abcd7ce85,original_cleaned
47,0,1,2890535,1,0,0,0,0,0,0,0,0,0,2,3,0,30,0,0,금융상품가입,0,0,a93fc674f648819d1c358074,original_cleaned
28,0,1,11024212,1,0,0,0,0,0,1,1,0,0,0,0,0,40,0,0,예금,0,1,a24a7152df8ad023fe4f9791,original_cleaned
42,1,1,14152607,1,1,0,0,0,1,1,0,0,0,1,2,0,9,0,0,기업대출,0,0,fd8be8bb60805fb9a00fb7de,original_cleaned
27,0,1,245743,1,0,0,0,0,0,0,0,0,0,2,3,2,10,0,0,체크카드 발급,0,0,7e8d7e2d14a118df68b86f35,original_cleaned
36,0,0,11345785,1,0,0,0,0,1,0,0,0,0,2,5,17,3,0,0,이체,0,0,535d47d1954679ee830ff3ab,original_cleaned
35,0,0,22669095,1,0,0,0,0,1,0,1,0,0,1,2,0,5,0,0,연금신청,0,0,07c8b11747f8cc36ef1b7e2c,original_cleaned
58,0,0,21373,2,0,0,0,0,0,0,0,0,0,7,4,0,7,0,0,입금,0,0,101d6fb9cf2a0695ed19f9d2,original_cleaned
41,0,1,10000000,2,0,0,0,0,1,1,0,0,0,0,0,0,37,0,0,주택담보대출,0,0,0a5209a2a6ac1602401f23bc,original_cleaned
51,0,1,28009493,1,1,0,0,0,1,0,0,0,0,2,7,2,26,0,0,주택담보대출,0,0,38d274f50e592c1945906a10,original_cleaned
56,1,1,10890406,3,1,1,0,0,1,0,0,0,2,2,2,0,6,0,0,부도관리,0,0,8d592dea94556e03d8fe9ee0,original_cleaned
24,0,1,11199651,1,0,0,0,0,0,0,0,0,0,2,1,2,15,0,0,전세자금대출,0,0,8aa9231ed4210dc64d0b7f8f,original_cleaned
51,0,1,4060324,2,1,0,1,0,0,0,0,0,0,6,6,3,8,0,0,대출 상환,0,0,354b04a196b1c74ab5be9110,original_cleaned
25,0,0,9425619,1,0,0,0,1,1,1,0,0,0,0,0,0,36,0,0,카드수령,0,0,c4b0821e04342398865642c5,original_cleaned
25,0,1,690628,2,0,0,0,0,0,0,0,0,0,3,4,2,5,0,0,체크카드 발급,0,0,703266feebef40b8dcc48af7,original_cleaned
53,0,0,13576583,2,1,0,0,0,1,0,0,0,0,0,2,15,9,0,0,이체,0,0,c13cb1b2e2fac46003ad7e3f,original_cleaned
42,0,0,9849328,2,1,0,1,0,1,0,0,0,0,5,2,1,20,0,0,대출 상환,0,0,8d1fe8463cca1dd73b45aebe,original_cleaned
53,0,0,4391777,2,1,1,1,0,1,0,0,0,0,3,1,2,6,0,0,연체관리,0,0,a41ce27a9e2bc76f844fb91a,original_cleaned
41,0,1,2784988,1,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,금융상품가입,0,0,f3f83d25e60faca0882ebb61,original_cleaned
41,0,1,65642151,3,0,0,0,0,1,0,0,0,0,5,1,5,14,0,0,주택담보대출,0,0,6e2c6325aa4a8fffb881edfb,original_cleaned
32,0,1,1000000,2,0,0,0,0,1,1,0,0,0,2,6,3,19,0,0,금융상품가입,0,0,759f3f7848fe9d5d0b16cf25,original_cleaned
26,0,0,15193869,2,0,0,0,0,1,1,0,0,0,6,0,15,9,0,0,이체,0,0,b52bea4287bb057cdf177668,original_cleaned
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,카드수령,0,0,faf87ad3564938a613f61bb4,original_cleaned
24,0,0,807673,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,체크카드 발급,0,0,4562fe6fc03b115f96f944f9,original_cleaned
42,0,0,13344640,1,0,0,0,0,0,0,0,0,0,0,0,0,62,5,0,통장 비밀번호 변경,0,0,6d4f2c88d449a06f51aecab8,original_cleaned
34,0,1,3143740,2,0,0,0,0,0,0,0,1,0,3,0,2,18,0,0,적금,1,0,7e86c7c887e9ac38b7a27e9d,original_cleaned
48,0,1,12677878,3,1,0,0,0,1,0,0,0,0,2,1,20,1,0,0,이체,0,0,23b283551aa6eee8ad3ea975,original_cleaned
28,0,1,734438,1,0,0,0,0,1,0,0,0,0,3,3,0,7,0,0,신용대출,0,0,7d66ddeab2259dd39fe824dc,original_cleaned
26,1,0,78060697,2,1,0,0,0,1,0,0,0,0,0,0,0,41,0,0,법인카드 발급,0,0,e245a8c45c8a41ff378b8852,original_cleaned
31,0,1,2785133,1,0,0,0,1,1,1,0,0,0,1,1,0,9,0,0,카드수령,0,0,01a858accd4c3414750a0f2a,original_cleaned
25,0,1,9232214,2,1,0,0,0,0,0,0,0,0,4,5,1,7,0,0,출금,0,0,d2d294de4ac97fadb85ebaef,original_cleaned
25,0,0,2995332,1,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,신용대출,0,0,b42b4523193553f12f37a55d,original_cleaned
47,0,1,7159395,2,1,0,0,0,0,0,0,1,0,3,2,0,25,0,0,적금,1,0,b8d53ce5bcb12862bbb282fd,original_cleaned
57,1,1,7582862,3,1,1,0,0,0,1,0,0,2,0,1,1,5,0,0,부도관리,0,0,251bbda95a5324ab50c24a9c,original_cleaned
41,0,0,20175943,1,0,0,0,0,1,0,0,0,0,3,3,2,10,0,0,신용카드 발급,0,0,5ac3cf05860bd974af6fbd5b,original_cleaned
46,0,0,6153770,1,1,0,0,0,0,0,0,0,0,0,0,0,331,3,0,통장 비밀번호 변경,0,0,1b934448f8c3579e2fc5e06a,original_cleaned
27,1,0,173581237,1,1,1,0,0,1,0,0,0,3,6,7,2,9,0,0,부도관리,0,0,f92a9b4eb6efed7365812dd1,original_cleaned
25,0,0,149414,2,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,체크카드 발급,0,0,90486aca9c5894fc452fa6d9,original_cleaned
34,0,0,8491388,1,0,0,0,0,1,1,0,0,0,1,1,3,17,0,0,금융상품가입,0,0,539663b5434ef0d46ba6a000,original_cleaned
57,1,0,83157543,3,0,0,0,0,1,0,0,0,0,1,2,1,24,0,0,법인카드 발급,0,0,4af7f9eda0fc17ac28abb37a,original_cleaned
34,0,1,7020583,2,0,0,0,0,0,0,0,0,0,4,6,2,3,0,0,출금,0,0,dd09c0ba384a2d9406f8c3c3,original_cleaned
30,0,0,6975453,1,0,0,0,0,1,1,0,0,0,0,0,0,35,0,0,전세자금대출,0,0,972c7c6fb82dd03f78092f5e,original_cleaned
59,1,1,55745959,3,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,법인카드 발급,0,0,ed3c766118a71251663e9da5,original_cleaned
43,0,0,251762,2,0,0,0,0,1,0,0,0,0,1,4,4,5,0,0,신용대출,0,0,87cf375779f1ce97a166dab4,original_cleaned
35,0,1,11579276,2,0,0,0,0,0,1,0,0,0,2,3,0,24,0,0,금융상품가입,0,0,3821e62c3f2e2ffb7af1ef7d,original_cleaned
52,0,1,3373758,2,0,0,0,1,0,1,0,0,0,4,0,5,15,0,0,카드수령,0,0,cf0566a4b4e0cabb86b679e4,original_cleaned
72,0,1,12993462,2,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,연금신청,0,0,b6916b508590162c6f535e30,original_cleaned
38,1,1,17312010,4,1,1,0,0,0,0,0,0,2,2,3,1,27,0,0,부도관리,0,0,c1ebe9ad2d07a5fbdae4368a,original_cleaned
49,1,0,42228069,1,1,0,0,0,1,1,0,0,0,1,1,2,13,0,0,기업대출,0,0,04aab195d8d4f2098963f135,original_cleaned
23,0,1,10533575,1,0,0,0,0,1,1,0,1,0,0,0,0,37,0,0,적금,1,0,f81b43cb82b16790bd83600f,original_cleaned
51,0,1,10135062,1,0,0,0,0,1,0,0,0,0,3,0,15,5,0,0,이체,0,0,329acb2baf501fafc11fb0a2,original_cleaned
26,0,0,4612744,3,1,0,0,0,1,0,0,0,0,4,3,4,9,0,0,신용카드 발급,0,0,d827a2c942db1979e2f4abab,original_cleaned
27,0,0,144119,1,0,0,0,0,1,0,0,0,0,6,5,0,4,0,0,신용대출,0,0,54c29ee5f1da5cc8638f4dd7,original_cleaned
52,0,1,7294106,3,1,0,0,1,1,0,0,0,0,5,2,0,4,0,0,카드수령,0,0,9f0001d72e136e8eb860a6d1,original_cleaned
47,0,1,1164764,2,0,0,0,0,1,1,0,0,0,3,2,14,5,0,0,이체,0,0,493d088439783e6f1f687ccc,original_cleaned
25,0,0,5680969,3,0,0,0,0,0,0,0,1,0,0,0,0,34,0,0,적금,1,0,09e8df0582d05d5d1db9e9d4,original_cleaned
53,0,0,6511389,3,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,소상공인 대출,0,0,9447bf89fbeb02bc86911616,original_cleaned
39,0,0,3265682,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,금융상품가입,0,0,26103c773a79247582e57da1,original_cleaned
37,0,1,2558587,3,0,0,0,1,0,1,0,0,0,0,0,0,31,0,0,카드수령,0,0,afda535013e938a925d5615a,original_cleaned
42,0,0,7974447,3,0,0,0,0,1,0,0,0,0,0,0,0,39,0,0,소상공인 대출,0,0,2233a0e35d940a0f7a24a9f5,original_cleaned
36,1,1,59603187,2,1,1,0,0,1,1,0,0,3,0,0,0,44,0,0,부도관리,0,0,033afe71aa7864df889921d7,original_cleaned
70,0,1,5263073,2,0,0,0,0,1,1,0,0,0,0,0,0,244,5,0,통장 비밀번호 변경,0,0,3b12021b6ae3c4aab9b009a5,original_cleaned
61,0,0,18105792,2,1,0,0,0,1,0,0,0,0,3,4,3,26,0,0,소상공인 대출,0,0,6de523c6ecf00b6b1f10a33b,original_cleaned
65,0,1,2954516,1,0,0,0,0,1,1,0,0,0,8,4,1,8,0,0,입금,0,0,85bf58a156ad26592eb1a822,original_cleaned
27,0,1,10478948,3,0,0,0,0,1,0,0,0,0,2,1,1,29,0,0,신용카드 발급,0,0,83fced5c187d8b82e1d14cd8,original_cleaned
57,0,0,6403838,1,0,0,0,1,0,1,0,0,0,6,4,2,6,0,0,카드수령,0,0,ee66c76ed0357b16b37e627c,original_cleaned
76,0,1,47048563,2,0,0,0,0,1,1,0,0,0,0,0,0,44,0,0,연금신청,0,0,79834c65a16420c0116f8ab9,original_cleaned
37,0,0,4352128,2,0,0,0,0,0,0,0,0,0,5,6,0,20,0,0,신용대출,0,0,40b1b248da37d17ce27d1639,original_cleaned
49,1,0,107296671,2,1,0,0,0,1,0,0,0,0,0,0,0,36,0,0,기업대출,0,0,d304410f091b3ddcbb619536,original_cleaned
44,0,1,447247,1,0,0,0,0,1,1,0,0,0,0,0,0,293,5,0,통장 비밀번호 변경,0,0,aa04e7a8b4cda355649d9d81,original_cleaned
54,0,1,1417245,1,0,0,0,0,0,0,0,0,0,3,9,0,7,0,0,출금,0,0,a7224cc82d451167b94e3812,original_cleaned
58,1,0,72942700,1,1,0,0,0,0,1,0,0,0,2,2,1,23,0,0,기업대출,0,0,2f88981e2e423f941b0ef04d,original_cleaned
36,0,1,27757969,3,1,0,0,0,1,0,0,0,0,0,0,0,44,0,0,신용카드 발급,0,0,3a0a3cf4b29c74c1bb906942,original_cleaned
24,0,0,3274354,1,0,0,0,0,1,1,0,0,0,2,7,1,6,0,0,전세자금대출,0,0,77e9f027441e31a2feb80cd2,original_cleaned
33,0,0,77993342,3,1,0,0,0,0,0,1,0,0,0,0,0,40,0,0,예금,0,1,48e76ff087818afaf4583b69,original_cleaned
38,0,0,76875447,2,0,0,0,0,1,1,1,0,0,2,5,1,11,0,0,예금,0,1,473c9035ffced73496671814,original_cleaned
36,0,1,6287511,2,0,0,0,0,1,1,0,0,0,0,4,1,18,0,0,전세자금대출,0,0,765c8888592865d9468c8d41,original_cleaned
75,0,1,42669664,1,1,0,0,0,1,0,0,0,0,0,4,3,5,0,0,연금신청,0,0,2faa59c1601550d9a1d120f0,original_cleaned
52,0,1,5349346,1,0,0,0,1,1,1,0,0,0,3,3,2,3,0,0,카드수령,0,0,0c87318bb874659eacba3efb,original_cleaned
56,0,0,14446702,3,0,0,0,0,1,1,0,0,0,2,1,3,5,0,0,소상공인 대출,0,0,8abf295976164f68811c3588,original_cleaned
52,0,0,4071365,3,0,0,0,1,1,0,0,0,0,1,1,1,2,0,0,카드수령,0,0,6ed372f25338c78fe0e32ebd,original_cleaned
54,0,0,1026898,1,0,0,0,0,0,0,0,0,0,1,12,0,3,0,0,출금,0,0,4948b3308148bc6f49144a87,original_cleaned
38,0,0,20044884,3,0,0,0,0,1,0,0,0,0,2,3,12,6,0,0,이체,0,0,59bc8116f97cdcb53e960925,original_cleaned
29,0,0,5970575,1,0,0,0,0,0,0,0,0,0,5,1,3,30,0,0,체크카드 발급,0,0,cc98745887eb0f8cfbe3ba13,original_cleaned
66,0,0,7122436,2,0,0,0,0,0,0,0,0,0,0,0,0,189,5,0,통장 비밀번호 변경,0,0,263c2ed638d9f0dea080d6c8,original_cleaned
49,0,0,15276185,3,0,0,0,0,1,1,0,0,0,2,1,20,4,0,0,이체,0,0,6443331626925b0f53418e91,original_cleaned
40,0,0,2949422,3,0,0,0,0,0,0,0,0,0,1,1,9,4,0,0,이체,0,0,1c1595ba14a51f51dbe4d618,original_cleaned
69,0,0,10843146,1,1,0,0,0,1,0,0,0,0,3,5,4,27,0,0,연금신청,0,0,1b81458265f05690d75b5a81,original_cleaned
61,1,0,6933697,1,1,1,0,0,1,1,0,0,2,2,1,2,5,0,0,부도관리,0,0,f2fd51a50cba992ca35c1a38,original_cleaned
42,0,1,18684786,2,0,0,0,0,0,0,0,0,0,0,0,0,180,4,0,통장 비밀번호 변경,0,0,354d72c26fabd575ceef2c4a,original_cleaned
28,0,1,1663043,2,1,0,0,0,0,1,0,1,0,4,2,2,18,0,0,적금,1,0,47f9a527f8ea84c353e3d74b,original_cleaned
34,0,1,2433309,2,1,0,0,0,1,0,0,1,0,0,0,0,44,0,0,적금,1,0,1dcb0d402a413a348035b427,original_cleaned
53,1,1,41339596,3,1,0,0,0,1,0,0,0,0,4,1,4,13,0,0,기업대출,0,0,0ceac31b79c21ede59828cc1,original_cleaned
25,0,0,31965040,2,1,0,0,0,1,1,0,0,0,3,3,19,8,0,0,이체,0,0,93d1569d12b96820288868bf,original_cleaned
31,0,1,14942437,3,0,0,0,0,1,0,0,0,0,1,5,0,22,0,0,신용카드 발급,0,0,750907ee926f199f6fada0eb,original_cleaned
52,0,1,10869493,1,0,0,0,0,0,1,0,0,0,13,3,3,11,0,0,입금,0,0,cc953e3b14bcd75f863d699b,original_cleaned
33,0,0,1106772,1,0,0,0,0,0,0,0,0,0,5,4,2,26,0,0,체크카드 발급,0,0,a9b24790d0c39eee9b98869f,original_cleaned
31,0,0,3274797,2,0,0,0,0,0,0,0,0,0,3,0,19,6,0,0,이체,0,0,2392a50ad3b75f7e309eec30,original_cleaned
51,0,1,17248999,1,0,0,0,0,0,0,0,0,0,5,3,0,16,0,0,금융상품가입,0,0,3c0c0308e907f88bb337b35a,original_cleaned
25,0,1,7211158,1,1,0,1,0,1,0,0,0,0,6,5,0,26,0,0,대출 상환,0,0,d148ad9078d697aa0a833583,original_cleaned
59,0,1,8203856,2,1,0,0,0,1,0,0,0,0,0,0,0,36,0,0,연금신청,0,0,c13852329acda41c4c5368a2,original_cleaned
60,0,0,4894756,2,1,1,1,0,1,1,0,0,0,3,3,3,30,0,0,연체관리,0,0,fd0d5cfec14ba761acec2950,original_cleaned
28,0,0,2788797,2,1,0,1,0,0,0,0,0,0,1,1,1,13,0,0,대출 상환,0,0,9e08518a595d2ae29f8ae0b1,original_cleaned
62,0,1,6915213,2,1,0,0,0,1,1,0,0,0,1,4,1,2,0,0,소상공인 대출,0,0,b4d114c8fbb164fc0d91cc00,original_cleaned
40,0,0,53506201,1,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,예금,0,1,fbbe74bafc511335c7dfdbef,original_cleaned
42,0,1,54620926,1,1,0,0,0,0,0,0,0,0,0,0,0,42,0,0,주택담보대출,0,0,e91012e11840b89e11df84ba,original_cleaned
41,0,1,765284,2,1,0,0,1,0,0,0,0,0,5,3,3,14,0,0,카드수령,0,0,32e9a78a5a34673a3cad0550,original_cleaned
63,0,1,27931250,2,1,0,0,0,1,0,0,0,0,0,0,0,43,0,0,연금신청,0,0,5ab29eb4b4d6abca5ffc3949,original_cleaned
57,0,1,7882341,3,0,0,0,1,1,1,0,0,0,4,6,2,28,0,0,카드수령,0,0,862e0ec8473b6ef33d405720,original_cleaned
40,0,1,10013555,2,1,0,1,0,1,1,0,0,0,2,4,2,11,0,0,대출 상환,0,0,627bc2e5164dc2ee5eabfb9f,original_cleaned
52,0,0,1035258,1,0,0,0,0,0,0,0,0,0,1,7,1,5,0,0,출금,0,0,ffa3d3347c08906c8cc55263,original_cleaned
49,0,1,5239730,2,0,0,0,0,0,0,0,0,0,1,4,13,8,0,0,이체,0,0,c309de4d7d127058173f0a58,original_cleaned
45,0,0,9058642,1,1,1,1,0,1,0,0,0,0,3,4,1,10,0,0,연체관리,0,0,24cb071dbf91e52297a915ac,original_cleaned
62,0,1,32847754,1,1,1,0,0,1,1,0,0,0,1,2,2,1,0,0,연체관리,0,0,2e313c5fd144923c423e165a,original_cleaned
33,0,1,1284743,1,1,0,1,0,1,0,0,0,0,0,0,0,37,0,0,대출 상환,0,0,455e74c54631a1355498c522,original_cleaned
54,0,1,6183348,3,0,0,0,0,0,0,0,0,0,3,5,3,20,0,0,소상공인 대출,0,0,72b537ec7205883cd0279844,original_cleaned
29,0,1,11481292,3,0,0,0,0,1,0,0,0,0,4,0,1,4,0,0,신용카드 발급,0,0,fbfbb15fe065e9890b779e87,original_cleaned
21,0,0,401653,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,체크카드 발급,0,0,b89dd3668fa9df0f91009446,original_cleaned
64,0,0,38670060,2,0,0,0,0,1,1,0,0,0,2,4,2,29,0,0,연금신청,0,0,8970237cdbf689a6061019d5,original_cleaned
50,0,1,3772143,1,1,0,1,0,0,0,0,0,0,3,2,3,24,0,0,대출 상환,0,0,7fe7c1533c7e88529766cc97,original_cleaned
52,0,0,148978,2,1,0,1,0,1,0,0,0,0,0,0,0,37,0,0,대출 상환,0,0,d271307161fcf2b77e91f375,original_cleaned
33,0,0,7571913,2,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,입출금 계좌개설,0,0,587b17705d84b7db08576c4a,original_cleaned
48,0,0,4697651,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,소상공인 대출,0,0,1a49f2761cafea4f8d910912,original_cleaned
41,0,0,3772122,2,1,0,1,0,1,0,0,0,0,1,6,2,9,0,0,대출 상환,0,0,3dfd015dd513dabea3c4c15b,original_cleaned
61,0,0,14768,2,0,0,0,1,0,0,0,0,0,3,1,2,25,0,0,카드수령,0,0,abcf66a40c6e0d42d09f0544,original_cleaned
34,0,1,9168413,3,0,0,0,0,1,0,0,0,0,4,0,1,30,0,0,신용카드 발급,0,0,d7c9b7c5d5001b4c204fca4d,original_cleaned
26,0,1,2124390,1,0,0,0,0,0,0,0,1,0,4,3,5,12,0,0,적금,1,0,7bcc5ae02b62e5a4b834f404,original_cleaned
49,0,1,7185593,1,0,0,0,0,1,0,0,0,0,0,0,0,328,3,0,통장 비밀번호 변경,0,0,fb0dbe1ec954c6a78fa5c7d4,original_cleaned
54,0,1,28040806,3,0,0,0,0,1,0,1,0,0,0,0,0,34,0,0,예금,0,1,951f559dcc5a2501f3eaad12,original_cleaned
52,0,1,21436906,1,0,0,0,0,1,1,0,0,0,7,2,1,2,0,0,입금,0,0,7578b39f766880ac0f0a5a55,original_cleaned
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,적금,0,0,22a0e58505b73996f70e586e,original_cleaned
27,1,0,359460662,2,1,0,0,0,1,0,0,0,0,2,2,0,22,0,0,기업대출,0,0,e617ad07c6facfa30f198e00,original_cleaned
32,0,0,2449391,3,1,0,0,0,1,0,0,0,0,0,0,0,39,0,0,신용카드 발급,0,0,d0fdd9ad437af68778910db6,original_cleaned
31,0,1,3975461,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,전세자금대출,0,0,37d5948ee4c827a6b41a0c5c,original_cleaned
61,0,1,2628623,2,0,0,0,0,1,0,0,0,0,6,3,1,4,0,0,입금,0,0,df7b6a3a199dde824cfc810a,original_cleaned
31,0,0,1627597,2,1,0,0,0,1,0,0,1,0,3,3,2,6,0,0,적금,1,0,fabbf69c94b8804887055fc0,original_cleaned
44,0,0,56636970,1,0,0,0,0,1,0,1,0,0,3,3,0,4,0,0,예금,0,1,682503e3f1d16c9168d7329e,original_cleaned
38,0,1,4537314,1,0,0,0,0,1,0,0,0,0,5,2,1,5,0,0,신용카드 발급,0,0,237672856eb5225bbe3af8de,original_cleaned
46,0,0,1781600,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,신용대출,0,0,53cb4c3f881b6db4800af93f,original_cleaned
49,0,0,2134430,2,0,0,0,0,1,1,0,0,0,0,0,0,42,0,0,신용대출,0,0,88b47c7372a99da00c2740a9,original_cleaned
69,0,1,28220116,2,0,0,0,0,0,0,0,0,0,2,2,1,11,0,0,연금신청,0,0,fb775b0cc2bd00247b790479,original_cleaned
42,0,1,19281807,3,0,0,0,0,1,0,0,0,0,1,5,1,16,0,0,신용카드 발급,0,0,2a56e25a24e7dd6279c49027,original_cleaned
54,0,1,5025982,1,0,0,0,0,1,1,0,0,0,2,1,19,1,0,0,이체,0,0,925a3f21b1becd4e27990316,original_cleaned
37,0,1,12239513,1,0,0,0,0,0,0,1,0,0,2,4,1,22,0,0,예금,0,1,8247b48466df46b20272dbf6,original_cleaned
61,0,0,13842181,1,1,0,0,0,0,0,0,0,0,9,3,2,2,0,0,입금,0,0,1c18b3b7564516d2816a4844,original_cleaned
52,0,1,624919,2,1,0,0,0,1,1,0,0,0,1,4,17,2,0,0,대출 상환,0,0,2c1f650bfce8ebe665030507,original_cleaned
67,0,1,2355756,2,0,0,0,0,1,1,0,0,0,0,0,0,339,4,0,통장 비밀번호 변경,0,0,667c5335e00f2dd25a0877e9,original_cleaned
26,0,0,1559969,1,0,0,0,0,1,0,0,0,0,5,3,4,6,0,0,신용대출,0,0,2269dc8712514fa9d1b684d1,original_cleaned
63,0,1,6910033,2,0,0,0,0,0,0,1,0,0,5,2,1,17,0,0,예금,0,1,5f047217c343a06a225bbb4f,original_cleaned
25,0,1,17072550,1,1,0,0,0,1,0,0,0,0,1,3,3,16,0,0,금융상품가입,0,0,cfddd36a767018d6fd9cc7c1,original_cleaned
26,0,0,1363805,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,체크카드 발급,0,0,431a355e536fb22c74cd916e,original_cleaned
27,0,0,9405006,1,1,1,1,0,0,0,0,0,0,5,4,1,8,0,0,연체관리,0,0,a6ad3c90fcb3a7efa81ab9c0,original_cleaned
32,0,0,3476918,1,0,0,0,0,1,0,0,0,0,4,1,9,5,0,0,이체,0,0,161f64e9fc1e052ad869c221,original_cleaned
55,0,0,8936288,1,0,0,0,0,1,0,0,0,0,2,14,2,8,0,0,출금,0,0,778f3390dc7b45739eb0e5ef,original_cleaned
28,0,0,5285810,1,0,0,0,0,1,0,0,0,0,1,4,10,8,0,0,이체,0,0,7ed779bd2bae998ef98583f5,original_cleaned
44,0,1,18386916,2,1,0,0,0,1,1,0,0,0,1,13,0,5,0,0,출금,0,0,c423f485f36acad4f2be90c1,original_cleaned
49,0,0,5841267,2,0,0,0,0,0,0,0,0,0,2,1,1,28,0,0,신용대출,0,0,04e6bbedca6f79b7f878d7fe,original_cleaned
42,0,1,233506,2,0,0,0,0,1,0,0,0,0,1,1,2,28,0,0,신용대출,0,0,d48cf193c071e82173e52d60,original_cleaned
35,0,1,7169407,1,1,0,1,0,0,0,0,0,0,3,1,1,3,0,0,대출 상환,0,0,8ef12f82da6b9b96648c8f65,original_cleaned
21,0,1,14612577,1,0,0,0,0,1,0,0,1,0,2,2,7,20,0,0,적금,1,0,3b8287ed0164a01f96e5a315,original_cleaned
54,0,0,365583,2,1,0,1,0,1,0,0,0,0,4,3,4,26,0,0,대출 상환,0,0,583b1ae9d1c3371daf7d2115,original_cleaned
37,1,0,191639600,2,1,0,0,0,1,1,0,0,0,1,6,3,13,0,0,기업대출,0,0,dc5479f81601de275600119b,original_cleaned
46,0,1,94975305,3,0,0,0,0,0,1,0,0,0,7,1,6,7,0,0,통장 비밀번호 변경,0,0,902769599837a71a7276690b,original_cleaned
35,0,1,3608248,1,1,0,1,0,0,1,0,0,0,2,4,5,15,0,0,대출 상환,0,0,2567ef6b3817a48d94b2b504,original_cleaned
21,0,1,3745537,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,체크카드 발급,0,0,a4d5fcd7e28f807a350f1fe1,original_cleaned
38,0,1,3044014,1,0,0,0,0,1,0,0,1,0,4,4,4,16,0,0,연체관리,0,0,ac52a64056374d7537b1feb0,original_cleaned
37,1,0,22347306,1,1,0,0,0,0,0,0,0,0,2,4,2,14,0,0,기업대출,0,0,a3207906832db9ef103904fd,original_cleaned
43,1,1,9575847,1,1,1,0,0,0,1,0,0,2,0,0,0,43,0,0,부도관리,0,0,caebdd220ff336f2bde13edd,original_cleaned
26,0,1,6711173,1,0,0,0,0,1,0,0,0,0,1,4,2,9,0,0,출금,0,0,be7655906a906f0d2d70bdb4,original_cleaned
74,0,0,3084230,2,0,0,0,0,0,1,0,0,0,0,0,0,31,0,0,연금신청,0,0,98089dce0cf7e33fdf3e0d2e,original_cleaned
27,1,0,14347563,3,1,1,0,0,1,0,0,0,3,2,6,3,3,0,0,부도관리,0,0,ff132848447f29fd654b2ed6,original_cleaned
51,0,0,1642858,1,0,0,0,0,0,0,0,0,0,1,3,18,3,0,0,이체,0,0,4d2b1ec721508d393fb801d2,original_cleaned
50,0,1,72131630,2,0,0,0,0,1,1,1,0,0,3,2,0,1,0,0,예금,0,1,a5c4e4ddc762e8d4dcb1f149,original_cleaned
45,0,0,10000000,2,0,0,0,0,1,1,0,0,0,2,3,0,29,0,0,주택담보대출,0,0,5edc202020b8ce6f132ad2d0,original_cleaned
46,0,0,5301081,1,0,0,0,0,1,0,0,0,0,0,9,1,9,0,0,출금,0,0,02f3a9eafd37db692b25aac1,original_cleaned
52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,이체,0,0,470c41e2e604c830aee47924,original_cleaned
67,0,1,496497,2,0,0,0,0,1,0,0,0,0,0,0,0,68,4,0,통장 비밀번호 변경,0,0,11654438f0f2fd0d53470c30,original_cleaned
52,0,1,6161940,3,0,0,0,0,1,0,1,0,0,1,0,2,18,0,0,예금,0,1,48bf7e35fb8bdbc192e0e711,original_cleaned
40,0,0,2622318,2,0,0,0,0,1,0,0,0,0,2,0,10,7,0,0,이체,0,0,7c6b2550ffecab82559fa484,original_cleaned
